id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,date
3479949,Rental unit in Fremantle · ★5.0 · 2 bedrooms · 2 beds · 1 bath,17496876,Candie,,FREMANTLE,-32.05464041089124,115.74643783271311,Entire home/apt,452.0,2,65,2023-12-21,5.17,1,259,63,,2023-12-23
3481486,Rental unit in Subiaco · ★4.93 · 2 bedrooms · 2 beds · 1 bath,17536359,Robyn,,SUBIACO,-31.95132,115.82492,Entire home/apt,169.0,2,155,2023-12-17,1.36,1,286,56,,2023-12-23
3508471,Rental unit in Shenton Park · ★4.67 · 1 bedroom · 2 beds · 1 bath,17579312,Sharon,,SUBIACO,-31.96028,115.81905,Entire home/apt,130.0,3,63,2023-12-06,0.55,13,54,8,,2023-12-23
3522643,Home in Fremantle · ★New · 1 bedroom · 1 bed · 1 bath,17739902,Russya,,FREMANTLE,-32.069694270203364,115.77974867050486,Entire home/apt,,4,0,,,1,98,0,,2023-12-23
3554566,Rental unit in North Fremantle · ★4.50 · 2 bedrooms · 2 beds · 2.5 baths,17897868,Brian,,FREMANTLE,-32.03805,115.75492,Entire home/apt,195.0,28,12,2023-11-17,0.11,1,74,2,,2023-12-23
3769374,Condo in Northbridge · ★4.50 · 2 bedrooms · 2 beds · 1 bath,19316633,Alex,,PERTH,-31.94767,115.85468,Entire home/apt,160.0,90,4,2023-07-18,0.33,2,343,4,,2023-12-23
3814501,Home in Perth · ★5.0 · 2 bedrooms · 1 bed · 1 private bath,18027585,Jeffrey,,JOONDALUP,-31.84439,115.79826,Private room,149.0,3,3,2019-03-05,0.04,6,343,0,,2023-12-23
3580640,Home in Perth · ★4.67 · 2 bedrooms · 1 bed · 1 private bath,18027585,Jeffrey,,JOONDALUP,-31.84332,115.79757,Private room,110.0,3,3,2021-04-08,0.03,6,329,0,,2023-12-23
3581917,Home in Perth · 1 bedroom · 1 bed · 1 private bath,18027585,Jeffrey,,JOONDALUP,-31.84354,115.79759,Private room,149.0,3,1,2022-11-05,0.07,6,329,0,,2023-12-23
3851780,Guest suite in Marmion · ★4.91 · 1 bedroom · 2 beds · 1 bath,7307469,Kerry,,JOONDALUP,-31.84033,115.75229,Entire home/apt,110.0,4,92,2023-12-18,0.85,1,171,15,,2023-12-23
3606959,Home in Ocean Reef · ★4.98 · 1 bedroom · 1 bed · 1.5 shared baths,18119194,Leigh,,JOONDALUP,-31.75489,115.73638,Private room,100.0,3,45,2023-11-16,0.52,4,321,7,,2023-12-23
3617823,Rental unit in Quindalup · ★4.90 · 1 bedroom · 1 bed · 1 bath,18230094,Gail,,BUSSELTON,-33.63066,115.13792,Entire home/apt,343.0,3,173,2023-01-12,1.54,1,317,2,,2023-12-23
3646392,Rental unit in Perth · ★4.89 · 2 bedrooms · 3 beds · 1 bath,18422427,Flavia,,PERTH,-31.95295,115.85474,Entire home/apt,300.0,3,47,2023-12-20,2.3,1,310,31,,2023-12-23
3865621,Boutique hotel in Yallingup  · ★4.65 · 1 bedroom · 2 beds · 1 private bath,16686077,Leo&Linda,,BUSSELTON,-33.719707,115.109177,Private room,220.0,2,23,2023-09-25,0.24,7,346,6,,2023-12-23
3890320,Home in Nedlands · ★5.0 · 4 bedrooms · 5 beds · 3 baths,14736180,Mel,,NEDLANDS,-31.98261,115.79762,Entire home/apt,695.0,7,5,2023-01-04,0.06,1,30,1,,2023-12-23
3891470,Rental unit in Prevelly · ★4.91 · 1 bedroom · 1 bed · 1 bath,20137231,Matthew,,AUGUSTA-MARGARET RIVER,-33.97684,114.99317,Entire home/apt,353.0,2,58,2023-12-05,0.57,2,251,9,,2023-12-23
3917288,Townhouse in Perth · ★4.92 · 3 bedrooms · 3 beds · 2 baths,20292783,Virginie,,VINCENT,-31.93886,115.86092,Entire home/apt,300.0,7,24,2023-11-29,0.22,1,283,7,,2023-12-23
3659517,Guesthouse in Kensington · ★4.76 · 1 bedroom · 1 bed · 1 bath,18542600,Sean & Judith,,SOUTH PERTH,-31.98742,115.87429,Entire home/apt,90.0,2,25,2019-04-27,0.22,1,0,0,,2023-12-23
4532569,Home in Geographe · ★4.70 · 3 bedrooms · 10 beds · 2.5 baths,15360130,Davinia,,BUSSELTON,-33.6305,115.39366,Entire home/apt,213.0,2,122,2023-12-05,1.1,86,216,23,,2023-12-23
4558592,Home in Geographe · ★4.69 · 3 bedrooms · 4 beds · 2 baths,15360130,Davinia,,BUSSELTON,-33.63041,115.39226,Entire home/apt,213.0,2,136,2023-12-05,1.32,86,0,21,,2023-12-23
3939873,Home in Bedfordale · ★4.97 · 1 bedroom · 1 bed · 1 shared bath,20254632,Steve,,ARMADALE,-32.14415,116.05149,Private room,90.0,1,33,2020-01-26,0.29,1,0,0,,2023-12-23
4559114,Guesthouse in Fremantle · ★4.72 · 1 bedroom · 1 bed · 1 bath,23634463,Jessica,,FREMANTLE,-32.0622,115.76057,Entire home/apt,75.0,3,257,2023-12-09,2.34,1,220,26,,2023-12-23
3946819,Rental unit in Gnarabup · ★4.88 · 1 bedroom · 1 bed · 1 bath,20454577,Leanne,,AUGUSTA-MARGARET RIVER,-33.99184,114.99964,Entire home/apt,300.0,2,117,2020-03-02,1.04,1,82,0,,2023-12-23
4559876,Home in Margaret River · ★4.79 · 3 bedrooms · 6 beds · 1 bath,23640389,Aaron,,AUGUSTA-MARGARET RIVER,-33.99129,115.01764,Entire home/apt,320.0,2,204,2023-07-16,1.85,1,22,21,,2023-12-23
3966104,Rental unit in Perth · ★4.53 · 1 bedroom · 1 bed · 1 bath,20554834,Peter,,PERTH,-31.95235,115.85651,Entire home/apt,210.0,90,76,2023-01-31,0.67,3,266,1,,2023-12-23
4567660,Home in Marybrook · ★4.76 · 4 bedrooms · 4 beds · 2 baths,17309143,Nick,,BUSSELTON,-33.64692,115.19251,Entire home/apt,595.0,3,34,2023-12-06,0.39,3,316,8,,2023-12-23
3967518,Guesthouse in Margaret River · ★4.92 · 1 bedroom · 1 bed · 1 bath,19031914,Rachel,,AUGUSTA-MARGARET RIVER,-33.95141,115.06039,Entire home/apt,211.0,2,141,2023-11-27,1.25,1,257,15,,2023-12-23
4567700,Guest suite in Duncraig · ★4.74 · Studio · 1 bed · 1 bath,16071943,Ali & Sara,,JOONDALUP,-31.82488,115.76361,Entire home/apt,85.0,5,47,2023-02-28,0.43,1,231,1,,2023-12-23
4568900,Guest suite in Perth · ★4.84 · 2 bedrooms · 4 beds · 1.5 baths,16035951,Karen And Terry,,CANNING,-32.02933,115.88531,Entire home/apt,144.0,2,291,2023-12-23,2.63,1,311,41,,2023-12-23
3972737,Rental unit in Broadwater · ★4.87 · 3 bedrooms · 6 beds · 2 baths,20588642,Viv & Barry,,BUSSELTON,-33.6573,115.26789,Entire home/apt,250.0,2,169,2023-11-12,1.49,2,224,20,,2023-12-23
4583843,Home in Greenwood · ★4.86 · 1 bedroom · 1 bed · 1 bath,23761319,Ray,,JOONDALUP,-31.82204,115.81028,Entire home/apt,63.0,4,37,2019-03-20,0.33,2,1,0,,2023-12-23
3988653,Rental unit in North Coogee · ★4.34 · 1 bedroom · 1 bed · 1 bath,8766429,SmartStayWA,,COCKBURN,-32.11197,115.76638,Entire home/apt,107.0,1,32,2023-12-05,0.4,64,337,9,,2023-12-23
3988880,Rental unit in Fremantle · ★4.31 · 1 bedroom · 1 bed · 1 bath,8766429,SmartStayWA,,FREMANTLE,-32.05144,115.74857,Entire home/apt,171.0,1,102,2023-10-30,0.93,64,278,14,,2023-12-23
4000482,Home in Bridgetown · ★4.95 · 4 bedrooms · 5 beds · 2 baths,20741250,Cathy,,BRIDGETOWN-GREENBUSHES,-33.96,116.09567,Entire home/apt,277.0,2,110,2023-11-19,1.03,1,198,16,,2023-12-23
4583881,Rental unit in Subiaco · ★4.90 · 2 bedrooms · 2 beds · 1 bath,17708224,Julie,,SUBIACO,-31.94779,115.82024,Entire home/apt,200.0,2,146,2023-12-11,1.39,2,295,47,,2023-12-23
4591564,Guest suite in Fremantle · ★4.92 · 1 bedroom · 2 beds · 1 bath,23801323,Baden,,FREMANTLE,-32.05367,115.75621,Entire home/apt,110.0,3,96,2023-12-21,0.87,1,170,13,,2023-12-23
4016356,Rental unit in Perth · ★4.60 · 2 bedrooms · 3 beds · 1 bath,3512722,Jemma,,PERTH,-31.95306,115.8557,Entire home/apt,201.0,2,412,2023-11-01,3.71,2,159,31,,2023-12-23
4034298,Home in Marangaroo · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,20917745,Stuart,,WANNEROO,-31.83016,115.84338,Private room,135.0,1,12,2023-11-24,0.79,3,364,7,,2023-12-23
4598801,Guest suite in Dunsborough · ★4.94 · 1 bedroom · 1 bed · 1 bath,23837241,Martina,,BUSSELTON,-33.61895,115.10019,Entire home/apt,160.0,2,140,2023-12-01,1.28,3,287,6,,2023-12-23
4055431,Rental unit in Cottesloe · ★4.91 · 1 bedroom · 1 bed · 1 bath,20201886,Breda,,COTTESLOE,-32.00307,115.75824,Entire home/apt,201.0,3,310,2023-12-09,2.87,2,254,35,,2023-12-23
4611294,Condo in Westminster · ★4.45 · 2 bedrooms · 3 beds · 1 bath,23753217,Susan,,STIRLING,-31.86403,115.83421,Entire home/apt,,3,102,2023-04-02,0.93,2,0,2,,2023-12-23
4061918,Tiny home in Balingup · ★4.99 · 1 bedroom · 1 bed · 1 bath,826285,Mac,,DONNYBROOK-BALINGUP,-33.78306,115.99889,Entire home/apt,200.0,2,167,2023-09-11,1.49,1,224,2,,2023-12-23
4617571,Chalet in Pemberton · ★4.92 · 1 bedroom · 1 bed · 1 bath,23914406,Sue,,MANJIMUP,-34.45043,116.03486,Entire home/apt,165.0,2,240,2023-11-28,3.32,1,310,36,,2023-12-23
4633175,Boutique hotel in Yallingup  · ★4.83 · 1 bedroom · 2 beds · 1 private bath,16686077,Leo&Linda,,BUSSELTON,-33.719707,115.109177,Private room,220.0,2,39,2023-11-19,0.36,7,1,13,,2023-12-23
4062324,Home in Brentwood · ★4.91 · 1 bedroom · 1 bed · 1 private bath,13956764,Fozzil And Nadhirah,,MELVILLE,-32.03981,115.84419,Private room,75.0,2,23,2023-12-04,0.22,2,22,4,,2023-12-23
4121063,Rental unit in Mira Mar  · ★4.84 · 2 bedrooms · 2 beds · 1 bath,11852025,Deborah,,ALBANY,-35.01887,117.89979,Entire home/apt,187.0,3,200,2023-12-21,2.2,1,192,19,,2023-12-23
4639604,Home in Middleton Beach · ★4.70 · 3 bedrooms · 5 beds · 1.5 baths,2540036,Carolyn,,ALBANY,-35.02176,117.90487,Entire home/apt,180.0,2,111,2023-11-28,1.01,1,190,17,,2023-12-23
4122336,Rental unit in Perth · ★4.64 · 1 bedroom · 1 bed · 1 bath,21386287,Stephanie,,PERTH,-31.95171,115.85484,Entire home/apt,146.0,2,399,2023-12-06,3.56,1,0,59,,2023-12-23
4640265,Home in Cable Beach · ★4.85 · 4 bedrooms · 4 beds · 2 baths,24025708,Meg,,BROOME,-17.95719,122.20865,Entire home/apt,,4,38,2023-09-06,1.15,1,0,10,,2023-12-23
4145642,Rental unit in West Perth · ★4.59 · 1 bedroom · 1 bed · 1 bath,12629396,Terry,,PERTH,-31.95276,115.84795,Entire home/apt,125.0,3,51,2023-12-06,0.46,12,42,12,,2023-12-23
4157726,Rental unit in Balcatta · 2 bedrooms · 3 beds · 1 bath,21575773,Lynne,,STIRLING,-31.87797,115.82591,Entire home/apt,100.0,7,0,,,1,310,0,,2023-12-23
4644991,Home in South Fremantle · ★4.94 · 3 bedrooms · 3 beds · 1.5 baths,22063661,Frances,,FREMANTLE,-32.07351,115.75608,Entire home/apt,460.0,7,53,2023-09-30,0.48,1,5,10,,2023-12-23
4646452,Boutique hotel in Fremantle · ★4.77 · 1 bedroom · 1 bed · 1 private bath,10441780,30 Arundel,,FREMANTLE,-32.05862,115.74989,Private room,357.0,1,98,2023-11-22,0.9,2,357,16,,2023-12-23
4158015,Bungalow in Bandy Creek · ★5.0 · 2 bedrooms · 3 beds · 1 bath,21577811,Fiona,,ESPERANCE,-33.82335,121.92605,Entire home/apt,440.0,2,16,2023-11-25,0.15,6,90,5,,2023-12-23
4158022,Rental unit in York · ★4.82 · 1 bedroom · 1 bed · 1 bath,10879510,Jenny,,YORK,-31.8893,116.76944,Entire home/apt,196.0,30,50,2021-10-15,0.45,1,365,0,,2023-12-23
4654289,Home in South Fremantle · ★4.65 · 4 bedrooms · 4 beds · 1 bath,3161391,Michael,,FREMANTLE,-32.0684,115.75703,Entire home/apt,300.0,3,54,2023-11-26,0.51,12,22,8,,2023-12-23
4164177,Home in Rockingham · ★4.56 · 4 bedrooms · 6 beds · 1.5 baths,21594277,Carly,,ROCKINGHAM,-32.28017,115.74235,Entire home/apt,198.0,3,9,2023-12-10,0.11,1,146,8,,2023-12-23
4664010,Rental unit in East Perth · ★4.64 · 2 bedrooms · 2 beds · 2 baths,24133307,Elizabeth,,PERTH,-31.955510614047416,115.88011811506092,Entire home/apt,165.0,28,11,2023-06-24,0.1,2,4,1,,2023-12-23
4175993,Cottage in Balingup · ★4.86 · 2 bedrooms · 5 beds · 1 bath,288354,Lila,,DONNYBROOK-BALINGUP,-33.78031,115.98291,Entire home/apt,235.0,4,49,2023-07-09,0.45,1,1,4,,2023-12-23
4178280,Villa in Broadwater · ★4.85 · 3 bedrooms · 5 beds · 2 baths,21678328,Caroline,,BUSSELTON,-33.65841,115.27935,Entire home/apt,229.0,2,13,2020-07-09,0.13,1,1,0,,2023-12-23
4680864,Rental unit in Mandurah · 2 bedrooms · 3 beds · 2 baths,24181328,Maria,,MANDURAH,-32.5184,115.7321,Entire home/apt,,20,2,2016-09-13,0.02,3,0,0,,2023-12-23
4681415,Condo in Fremantle · 1 bedroom · 2 beds · 1 bath,24181328,Maria,,FREMANTLE,-32.05455,115.74516,Entire home/apt,300.0,20,0,,,3,219,0,,2023-12-23
4681429,Rental unit in Fremantle · ★4.20 · 2 bedrooms · 3 beds · 1 bath,24181328,Maria,,FREMANTLE,-32.05609,115.74383,Entire home/apt,366.0,20,5,2023-02-20,0.05,3,365,2,,2023-12-23
4205934,Guesthouse in Cable Beach · ★4.80 · 3 bedrooms · 4 beds · 2 baths,4860621,Charlotte,,BROOME,-17.93485,122.21421,Entire home/apt,490.0,2,123,2023-10-08,1.2,7,364,17,,2023-12-23
4206202,Serviced apartment in Cable Beach · ★5.0 · 3 bedrooms · 5 beds · 2 baths,4860621,Charlotte,,BROOME,-17.93485,122.21421,Entire home/apt,530.0,2,18,2023-02-23,0.2,7,344,2,,2023-12-23
4220015,Rental unit in Fremantle · ★4.53 · 1 bedroom · 1 bed · 1 bath,16324668,Janet,,FREMANTLE,-32.05244,115.74861,Entire home/apt,159.0,2,536,2023-12-05,4.78,10,0,56,,2023-12-23
4696454,Rental unit in East Perth · ★4.82 · 1 bedroom · 1 bed · 1 bath,22664003,Ed,,PERTH,-31.95882,115.87457,Entire home/apt,130.0,5,28,2021-10-12,0.27,1,141,0,,2023-12-23
4226672,Rental unit in Shenton Park · ★4.45 · 1 bedroom · 1 bed · 1 bath,10336535,Paul,,SUBIACO,-31.95927,115.81725,Entire home/apt,134.0,7,67,2023-10-31,0.61,4,348,3,,2023-12-23
4709907,Rental unit in Perth · ★4.84 · 2 bedrooms · 3 beds · 1.5 baths,165362413,Lyda,,PERTH,-31.95624,115.84714,Entire home/apt,234.0,3,172,2023-12-13,3.04,32,319,53,,2023-12-23
4231153,Rental unit in Perth · ★4.54 · 2 bedrooms · 3 beds · 1 bath,20554834,Peter,,PERTH,-31.95337,115.85525,Entire home/apt,205.0,5,144,2023-12-06,1.32,3,282,30,,2023-12-23
4247709,Home in Scarborough · ★4.91 · 3 bedrooms · 5 beds · 2 baths,22042760,Michelle,,STIRLING,-31.89505,115.764,Entire home/apt,576.0,2,438,2023-12-15,3.94,4,282,56,,2023-12-23
4279525,Home in East Fremantle · ★4.75 · 4 bedrooms · 2.5 baths,8153121,Kelly,,EAST FREMANTLE,-32.04618,115.75992,Entire home/apt,450.0,4,16,2023-01-10,0.15,2,2,1,,2023-12-23
4728278,Bed and breakfast in Mira Mar · ★4.64 · 1 bedroom · 1 bed · 1 shared bath,24417347,Debra,,ALBANY,-35.01708,117.90609,Private room,130.0,1,214,2023-10-09,2.0,2,325,3,,2023-12-23
4280342,Home in West Beach · ★4.79 · 1 bedroom · 1 bed · 1 private bath,22223353,Julie,,ESPERANCE,-33.87415,121.88026,Private room,116.0,1,320,2023-12-18,2.89,1,266,24,,2023-12-23
4759591,Condo in Perth · ★4.55 · 2 bedrooms · 3 beds · 1 bath,19316633,Alex,,PERTH,-31.95733,115.87105,Entire home/apt,185.0,7,38,2023-11-12,1.12,2,290,13,,2023-12-23
4334931,Guesthouse in Wanneroo · ★4.97 · 1 bedroom · 1 bed · 1 bath,22508323,Andy,,WANNEROO,-31.73906,115.79477,Entire home/apt,90.0,1,317,2023-12-05,2.89,1,242,34,,2023-12-23
4768061,Home in Shoalwater · ★5.0 · 1 bedroom · 1 bed · 1 bath,24599010,Bruce,,ROCKINGHAM,-32.28711,115.70751,Entire home/apt,121.0,4,10,2023-11-24,0.09,1,57,6,,2023-12-23
4776773,Bed and breakfast in Mira Mar · ★4.63 · 1 bedroom · 1 bed · 1.5 shared baths,24417347,Debra,,ALBANY,-35.01644,117.90664,Private room,110.0,2,268,2023-12-07,2.62,2,335,12,,2023-12-23
4335552,Home in Dunsborough · ★4.79 · 3 bedrooms · 6 beds · 1.5 baths,18144285,Robyn,,BUSSELTON,-33.61903,115.11199,Entire home/apt,485.0,2,173,2023-12-15,1.72,2,306,19,,2023-12-23
4787599,Guesthouse in Binningup · ★4.83 · 2 bedrooms · 3 beds · 1 bath,2474702,Jane,,HARVEY,-33.14303,115.68982,Entire home/apt,374.0,2,127,2023-12-03,1.16,19,112,22,,2023-12-23
4344207,Rental unit in Prevelly · ★4.86 · 1 bedroom · 1 bed · 1 bath,22224419,Lucy,,AUGUSTA-MARGARET RIVER,-33.9857,114.99295,Entire home/apt,350.0,2,452,2023-11-11,4.11,3,48,62,,2023-12-23
4796054,Rental unit in Margaret River · ★4.63 · 3 bedrooms · 3 beds · 2.5 baths,17749267,Danni,,AUGUSTA-MARGARET RIVER,-33.94929,115.07243,Entire home/apt,757.0,2,340,2023-12-09,3.13,11,0,93,,2023-12-23
4365587,Rental unit in Fremantle · ★4.72 · 2 bedrooms · 2 beds · 1 bath,9446166,Liz,,EAST FREMANTLE,-32.04336,115.75915,Entire home/apt,,2,97,2020-03-05,0.88,1,0,0,,2023-12-23
4798915,Rental unit in Gnarabup · ★4.75 · 2 bedrooms · 2 beds · 1 bath,24727036,Samantha,,AUGUSTA-MARGARET RIVER,-33.99473,114.9983,Entire home/apt,500.0,2,296,2023-11-23,2.71,1,319,39,,2023-12-23
4804158,Cottage in Walpole · ★4.48 · 3 bedrooms · 4 beds · 1 bath,12374171,Liz And Steve,,MANJIMUP,-34.9777,116.73342,Entire home/apt,200.0,2,65,2023-07-05,0.59,1,296,5,,2023-12-23
4374972,Home in Cannington · ★4.69 · 4 bedrooms · 8 beds · 2 baths,22714247,Daniel,,CANNING,-32.02727,115.94309,Entire home/apt,240.0,5,111,2023-12-12,1.03,5,246,28,,2023-12-23
4804281,Guesthouse in Gnarabup · ★4.88 · 2 bedrooms · 2 beds · 1 bath,17272523,Simona,,AUGUSTA-MARGARET RIVER,-33.99646,114.99979,Entire home/apt,266.0,2,239,2023-12-19,2.38,1,1,57,,2023-12-23
4815436,Rental unit in Perth · ★4.87 · 1 bedroom · 1 bed · 1 bath,8206821,Susan,,VINCENT,-31.94344,115.86004,Entire home/apt,143.0,6,85,2023-12-13,1.13,1,108,24,,2023-12-23
4375487,Home in Cannington · ★4.72 · 4 bedrooms · 7 beds · 2 baths,22714247,Daniel,,CANNING,-32.02737,115.94323,Entire home/apt,240.0,5,93,2023-12-10,0.86,5,322,29,,2023-12-23
4375590,Home in Cannington · ★4.76 · 4 bedrooms · 8 beds · 2 baths,22714247,Daniel,,CANNING,-32.02747,115.94338,Entire home/apt,195.0,5,56,2022-01-04,0.52,5,174,0,,2023-12-23
4387955,Rental unit in Perth · ★4.84 · 1 bedroom · 1 bed · 1 bath,22780989,Olivia,,PERTH,-31.95165,115.85366,Entire home/apt,80.0,3,161,2021-03-10,1.46,1,0,0,,2023-12-23
4825208,Guesthouse in Carnarvon · ★4.43 · 1 bedroom · 8 beds · 1 bath,24846581,Theaker,,CARNARVON,-24.87756,113.65528,Entire home/apt,128.0,1,278,2023-12-10,5.73,3,14,51,,2023-12-23
4827380,Rental unit in Gnarabup · ★4.89 · 1 bedroom · 1 bed · 1 bath,21866852,Jan,,AUGUSTA-MARGARET RIVER,-33.99282,114.99931,Entire home/apt,250.0,3,71,2023-04-24,0.66,1,311,3,,2023-12-23
4419221,Home in Madora Bay · ★4.56 · 3 bedrooms · 5 beds · 1.5 baths,3950917,Robyn,,MANDURAH,-32.46515,115.75238,Entire home/apt,147.0,3,25,2023-11-05,0.24,1,298,6,,2023-12-23
4419895,Farm stay in Margaret River · ★4.87 · 2 bedrooms · 3 beds · 1 bath,22942967,Helen,,AUGUSTA-MARGARET RIVER,-33.92334,115.1737,Entire home/apt,350.0,4,226,2023-12-21,2.04,2,71,20,,2023-12-23
4849814,Home in Yallingup · ★4.83 · 4 bedrooms · 6 beds · 2 baths,24953505,Greg And Yuko,,BUSSELTON,-33.65808,115.05173,Entire home/apt,395.0,2,174,2023-12-21,1.61,1,301,25,,2023-12-23
4432578,Home in Naturaliste · ★4.86 · 2 bedrooms · 2 beds · 2.5 baths,12529832,Kelly,,BUSSELTON,-33.624198738514835,115.06522602949282,Entire home/apt,336.0,2,251,2023-12-20,2.31,2,224,24,,2023-12-23
4851052,Home in Tuart Hill · ★4.65 · 1 bedroom · 1 bed · 2 shared baths,24959510,Shanaeya,,STIRLING,-31.89566,115.83831,Private room,,2,93,2023-02-28,1.08,2,0,4,,2023-12-23
4432714,Townhouse in Joondanna · ★4.54 · 2 bedrooms · 3 beds · 1.5 baths,23012734,Cam,,STIRLING,-31.90971,115.83528,Entire home/apt,113.0,2,171,2023-12-08,1.66,1,265,49,,2023-12-23
4863774,Rental unit in Mount Lawley · ★4.72 · 1 bedroom · 1 bed · 1 bath,6202448,Linni,,VINCENT,-31.93514,115.86513,Entire home/apt,135.0,1,339,2023-12-10,3.11,37,323,45,,2023-12-23
4443996,Cottage in Elleker · ★4.92 · 2 bedrooms · 2 beds · 1 bath,23064961,Orn,,ALBANY,-35.00723,117.72496,Entire home/apt,149.0,4,72,2023-12-08,0.66,1,328,8,,2023-12-23
4868093,Guest suite in West Busselton · ★4.80 · Studio · 1 bed · 1 bath,25040437,Cathy,,BUSSELTON,-33.65471,115.32528,Entire home/apt,120.0,1,289,2023-12-20,2.66,1,254,34,,2023-12-23
4448878,Townhouse in Perth · ★4.80 · 3 bedrooms · 4 beds · 1.5 baths,10138536,Marcus,,PERTH,-31.95465,115.86307,Entire home/apt,149.0,2,526,2023-12-21,4.76,1,180,67,,2023-12-23
4868682,Home in Karrinyup · 3 bedrooms · 3 beds · 2.5 baths,25044072,Jack,,STIRLING,-31.87193,115.78093,Entire home/apt,150.0,28,0,,,1,0,0,,2023-12-23
4448930,Home in Centennial Park · ★4.89 · 3 bedrooms · 4 beds · 1 bath,23088782,Jill,,ALBANY,-35.01794,117.88381,Entire home/apt,260.0,2,333,2023-12-14,3.02,1,270,41,,2023-12-23
4897260,Guest suite in Fremantle · ★4.64 · 1 bedroom · 1 bed · 1 bath,8342943,Fran,,FREMANTLE,-32.0627,115.75207,Entire home/apt,110.0,7,78,2023-12-17,0.72,1,66,8,,2023-12-23
4451184,Home in Spencer Park · ★4.69 · 3 bedrooms · 3 beds · 1 bath,23100168,Annie,,ALBANY,-35.01173,117.89779,Entire home/apt,322.0,2,157,2023-10-07,1.43,5,2,9,,2023-12-23
4904345,Home in Peppermint Grove Beach · ★4.78 · 3 bedrooms · 5 beds · 2 baths,22525541,Shelley,,CAPEL,-33.51916,115.51154,Entire home/apt,421.0,2,36,2023-12-04,0.34,4,311,7,,2023-12-23
4467300,Home in Cannington · ★4.71 · 4 bedrooms · 5 beds · 2 baths,22714247,Daniel,,CANNING,-32.02651,115.9419,Entire home/apt,234.0,5,104,2023-12-12,1.05,5,316,21,,2023-12-23
4468205,Home in Cannington · ★4.70 · 4 bedrooms · 5 beds · 2 baths,22714247,Daniel,,CANNING,-32.02641,115.94201,Entire home/apt,229.0,5,151,2023-12-12,1.43,5,286,26,,2023-12-23
4918439,Rental unit in Bunbury · ★4.83 · 1 bedroom · 1 bed · 1.5 baths,5381072,Wendy,,BUNBURY,-33.33447,115.63213,Entire home/apt,135.0,2,30,2020-03-02,0.29,1,2,0,,2023-12-23
4469045,Guesthouse in Fremantle · ★4.96 · 1 bedroom · 1 bed · 1 bath,7331129,Peter,,FREMANTLE,-32.0492,115.76217,Entire home/apt,,2,174,2023-07-31,3.32,1,0,33,,2023-12-23
4932629,Home in Bullsbrook · ★4.91 · 3 bedrooms · 6 beds · 2 baths,25367924,Terrina,,SWAN,-31.64007,116.08899,Entire home/apt,240.0,2,205,2023-12-18,1.91,1,315,39,,2023-12-23
4478070,Home in Shenton Park · ★4.69 · 1 bedroom · 1 bed · 2.5 baths,18708910,Helen,,SUBIACO,-31.95807,115.81601,Private room,80.0,2,45,2017-09-21,0.41,1,1,0,,2023-12-23
4933100,Home in Albany · ★4.90 · 3 bedrooms · 5 beds · 2 baths,14362444,Libby,,ALBANY,-35.02285,117.88881,Entire home/apt,280.0,3,203,2023-12-17,1.9,2,253,34,,2023-12-23
4484045,Rental unit in Ascot · ★4.78 · 1 bedroom · 2 beds · 1 bath,23263547,John,,BELMONT,-31.94488,115.91969,Entire home/apt,173.0,90,103,2023-11-06,0.93,1,257,16,,2023-12-23
4485885,Rental unit in East Fremantle · ★4.75 · 2 bedrooms · 3 beds · 2 baths,23275439,Sue,,EAST FREMANTLE,-32.04239,115.76459,Entire home/apt,95.0,2,175,2023-07-23,1.58,1,0,25,,2023-12-23
4937797,Rental unit in Scarborough · ★4.84 · 2 bedrooms · 3 beds · 1.5 baths,18609485,Michael,,STIRLING,-31.90022,115.75601,Entire home/apt,261.0,300,25,2016-03-15,0.23,1,365,0,,2023-12-23
4496336,Home in Dunsborough · ★4.93 · 1 bedroom · 1 bed · 1 private bath,20878352,Lyn,,BUSSELTON,-33.63064,115.09955,Private room,125.0,1,160,2023-04-09,1.44,1,33,19,,2023-12-23
4958718,Cottage in   Quindalup Dunsborough  · ★4.49 · 2 bedrooms · 5 beds · 1 bath,6019872,Paul & Anita,,BUSSELTON,-33.65528,115.10516,Entire home/apt,191.0,2,396,2023-12-14,3.69,1,224,63,,2023-12-23
4514640,Rental unit in Kallaroo · ★4.88 · 1 bedroom · 1 bed · 1 private bath,23408285,Natalia,,JOONDALUP,-31.79658,115.73613,Private room,120.0,5,24,2023-07-14,0.23,1,188,6,,2023-12-23
4526972,Home in Gnarabup · ★4.56 · 4 bedrooms · 4 beds · 2 baths,16800421,Lucinda,,AUGUSTA-MARGARET RIVER,-33.99517,114.99765,Entire home/apt,464.0,2,145,2023-12-03,1.34,4,234,11,,2023-12-23
4962375,Home in North Coogee · ★4.65 · 3 bedrooms · 3 beds · 2 baths,25581116,Bailey,,COCKBURN,-32.10829,115.76398,Entire home/apt,211.0,3,144,2023-12-11,1.34,7,247,18,,2023-12-23
4527843,Guest suite in Subiaco · ★4.60 · 1 bedroom · 1 bed · 1 bath,23474385,Louis,,SUBIACO,-31.95616,115.82176,Entire home/apt,109.0,2,388,2023-11-19,3.62,3,158,36,,2023-12-23
