id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10980342,Beach Life,56969818,Adam,,BUSSELTON,-33.6059,115.10243,Entire home/apt,649,3,40,2020-02-15,0.83,1,326
10995923,Home Away From Home,57055010,Jason,,SUBIACO,-31.94522,115.82271,Entire home/apt,158,90,0,,,1,364
10997853,CENTRAL LOCATION! 20 MINS TO PERTH,11584569,Arooza,,COCKBURN,-32.11208,115.82001,Private room,45,1,0,,,3,0
11005651,Spencers Brook get-a-way !,6450065,Phil,,NORTHAM,-31.72269,116.64401,Entire home/apt,110,2,5,2017-03-05,0.10,1,0
11007928,Home away from Home.,36190877,Ruth Daniel,,KWINANA,-32.26267,115.85046,Private room,55,1,0,,,1,365
11023837,Pine View Apartment - Freo CBD.,57206769,Jill,,FREMANTLE,-32.05853,115.74785,Entire home/apt,220,3,55,2020-02-24,1.13,1,0
11027223,Bali@Avalon Mandurah B&B –Two bedroom queen suite,6808103,Ray & Bob,,MANDURAH,-32.58664,115.64583,Private room,291,1,4,2020-02-28,0.10,2,353
11027521,Sunset Coast Private guest wing,56293924,Shirley,,WANNEROO,-31.65792,115.68933,Entire home/apt,60,1,19,2019-11-19,0.39,1,135
11032396,The Willows - Kangaroos - Busselton,52532781,Melissa,,BUSSELTON,-33.66561,115.37346,Private room,74,2,106,2020-01-27,2.16,1,57
11045496,Banksia and Protea Gardens,57322813,Sean And Sarah,,AUGUSTA-MARGARET RIVER,-33.99953,115.03639,Entire home/apt,150,2,51,2020-03-02,1.04,1,353
11046302,West Wing Butler,57325812,West Wing,,WANNEROO,-31.64964,115.70832,Entire home/apt,65,5,35,2020-03-13,0.71,1,302
11047228,Retro apartment with private courtyard and wifi,1012875,Jane,,VINCENT,-31.9308,115.86689,Entire home/apt,60,4,35,2020-02-17,0.71,2,320
11047252,"Peppies Villa, swim, golf, walk or relax!",57333118,Geoffrey,,ALBANY,-35.0068,117.92657,Entire home/apt,141,1,2,2016-05-09,0.04,1,0
11047680,Waterfront Holiday Rental-Beautiful Canal Home,57336471,Nathan,,MURRAY,-32.58893,115.77653,Entire home/apt,250,2,12,2020-01-08,0.39,1,288
11050993,Studio Deluxe - One bedroom unit,11802983,Azura,,PERTH,-31.94901,115.83965,Entire home/apt,120,1,1,2016-09-08,0.02,1,0
11051464,Minimal living in Inglewood,11590560,Belinda,,STIRLING,-31.91984,115.88903,Entire home/apt,48,3,23,2019-08-24,0.67,1,283
11068680,South Fremantle Beach House,57455824,Matthew,,FREMANTLE,-32.07614,115.75373,Entire home/apt,131,18,0,,,1,0
11079546,Private room in Busselton,57518442,Brittany,,BUSSELTON,-33.65442,115.32698,Private room,66,2,55,2020-03-01,1.11,2,179
11088397,8A Johnston,57574603,Sue,,ALBANY,-35.01801,117.87226,Entire home/apt,250,1,157,2020-03-09,3.27,1,315
11088767,Superman's hideout at Lois Lane,57576554,Bronte,,FREMANTLE,-32.05992,115.77663,Private room,65,3,14,2018-10-05,0.29,2,0
11090559,Rural retreat near Donnybrook.,57589191,Amanda,,DONNYBROOK-BALINGUP,-33.55717,115.80899,Private room,90,1,96,2019-12-30,1.97,1,286
11090602,Lovely room in Mosman Park,35820943,Jennifer,,MOSMAN PARK,-32.01023,115.75739,Private room,65,1,0,,,1,0
11091465,"Huge Private Space-Own Entry, on the Golf Course.",2068993,Michelle,,BUSSELTON,-33.63001,115.1059,Private room,120,2,40,2020-03-01,0.85,1,174
11095496,NEDLANDS - Much more than just a room.......,10884126,Beverley,,NEDLANDS,-31.97382,115.81271,Private room,100,1,65,2020-02-20,1.31,1,311
11097693,Family fun Beach House,40599799,Liane,,CAPEL,-33.52083,115.51074,Entire home/apt,250,2,12,2019-12-10,0.24,1,346
11104059,Nautilus 3 Bed 2 Bath/ Denmark Forest Retreat,27490145,Jason,,DENMARK,-34.97927,117.34554,Entire home/apt,170,2,6,2019-07-15,0.34,7,341
11104259,Emu Point Beach Front Cottage,37474591,Erin,,ALBANY,-34.99954,117.94503,Entire home/apt,129,3,148,2020-03-08,3.02,1,24
11105992,Lovely Leederville Townhouse,15650051,Wilfrid & Anka,,VINCENT,-31.93683,115.84213,Entire home/apt,165,2,96,2019-10-11,1.94,2,90
11106238,Luxury 4 bed home 10min from CBD with park views,57692028,Steven,,STIRLING,-31.90723,115.86298,Entire home/apt,265,3,84,2020-02-22,1.72,1,341
11106287,Goode Beach Retreat,57692066,Galina,,ALBANY,-35.08804,117.93646,Entire home/apt,275,3,16,2020-01-25,0.34,1,329
11125488,2Bedrooms-1Bathroom & Lounge as part of a big home,54560566,Sam,,ROCKINGHAM,-32.28008,115.74215,Private room,60,2,9,2017-01-19,0.19,2,0
11125614,Benvenue Broome,57810863,Stephen,,BROOME,-17.93183,122.21424,Entire home/apt,401,3,7,2019-10-25,0.32,1,289
11125907,"5 Mins to airport, close to key places in Perth",54814234,Rudolf,,CANNING,-32.00035,115.94022,Private room,36,1,40,2020-02-29,1.03,2,17
11126435,A self-contained Bed-sit.,57816472,Helen,,ALBANY,-35.02315,117.87733,Private room,90,2,134,2020-03-15,2.70,1,52
11126565,"Pool, Heritage &  Freo Location!",9898671,Lizz,,FREMANTLE,-32.06308,115.75245,Entire home/apt,241,3,0,,,1,0
11126590,Gorgeous cottage opposite bush,2224793,Susan,,AUGUSTA-MARGARET RIVER,-33.96368,115.07015,Entire home/apt,351,1,18,2020-01-02,0.47,4,176
11126819,Sweet home,54607079,静,,CANNING,-32.00667,115.95163,Private room,50,2,5,2019-03-24,0.14,3,363
11127450,Sweet home,54607079,静,,CANNING,-32.00816,115.94943,Private room,81,2,0,,,3,0
11130415,Rainbow House 2 Private Room,15330392,Irene,,DENMARK,-35.00157,117.33395,Private room,81,1,63,2019-12-14,1.28,5,0
11131424,5 Bedroom Modern Home in Rockingham Close to Beach,54560566,Sam,,ROCKINGHAM,-32.28029,115.74438,Entire home/apt,120,3,19,2020-03-02,0.44,2,119
11132312,3 Bedroom House Perth Metro Padbury,2865453,Mike And Teresa,,JOONDALUP,-31.80741,115.76009,Entire home/apt,95,2,115,2020-03-15,2.63,2,309
11148440,Wheel Deal Coastal Cottage,47517140,Cape View,,BUSSELTON,-33.65872,115.26646,Entire home/apt,336,2,9,2020-02-21,0.19,17,222
11150175,OCEAN VIEW VILLAS - only 800 metres to the beach,40000631,Alison,,COCKBURN,-32.08097,115.76245,Entire home/apt,90,3,23,2020-01-27,0.50,24,129
11150543,"Spacious, modern townhouse",26437971,Clara,,FREMANTLE,-32.03155,115.75204,Entire home/apt,149,10,0,,,1,0
11167473,Sasden Estate holiday destination Denmark,58099594,Wayne,,DENMARK,-34.88089,117.23366,Entire home/apt,279,4,6,2019-11-18,0.14,1,352
11167705,"1904 - walk to Rottnest ferry, cafe strip, markets",40000631,Alison,,FREMANTLE,-32.05466,115.74504,Entire home/apt,100,3,42,2020-03-03,1.03,24,340
11168078,Stylish Townhouse with City Views,18299854,Donna & Steve,,STIRLING,-31.89865,115.84852,Entire home/apt,129,4,18,2020-01-27,0.37,3,345
11168466,Leeman Seaside House beach 200m,27545400,Lana,,COOROW,-29.94851,114.97994,Entire home/apt,120,2,16,2020-01-07,0.47,1,273
11168938,The Little Pearl,57672027,Danielle,,BUSSELTON,-33.61166,115.10727,Entire home/apt,225,2,71,2020-03-12,1.48,1,236
11169792,"Modern, spacious layout, ideal for larger family",47354679,Brenda,,BUSSELTON,-33.65035,115.08604,Entire home/apt,336,3,31,2020-03-06,0.67,7,317
11170172,CBD Location! 1 room in 2 bdr apt,9693402,Leni,,PERTH,-31.95939,115.87086,Private room,65,2,4,2017-09-16,0.09,2,3
11171421,"Sunset coast, across from the beach",26652012,Robert,,STIRLING,-31.90669,115.75993,Entire home/apt,141,2,8,2016-04-17,0.16,1,0
11172577,Prevelly Beach Surfscape Apt. 'Ocean and Olive',19258079,Rob & Sue,,AUGUSTA-MARGARET RIVER,-33.98135,114.99291,Entire home/apt,179,2,87,2020-03-13,1.78,1,33
11174882,Urban chic town house close to CBD,58152750,Ian,,VINCENT,-31.92857,115.85256,Private room,86,1,0,,,1,364
11174897,Amble In,26658759,Gavin,,BUSSELTON,-33.60656,115.09847,Entire home/apt,179,2,13,2020-03-08,0.73,1,299
11193206,Modern 2 Bedroom Apartment,58278563,Leah,,KALGOORLIE-BOULDER,-30.75281,121.46714,Private room,270,1,33,2019-10-07,0.69,1,361
11199708,"Studio beside country style house, right in town!",58315660,Paul,,AUGUSTA-MARGARET RIVER,-33.95266,115.06945,Private room,86,1,193,2019-01-28,3.95,1,0
11211756,"ROSE BEACH GETAWAY, 2 Bedroom",20246072,Melissa,,COTTESLOE,-31.99424,115.7526,Entire home/apt,179,3,101,2020-03-09,2.04,1,270
11212443,Executive Apartment in Perth's City,51634889,Sharon,,PERTH,-31.95204,115.85553,Entire home/apt,99,90,99,2020-02-10,2.08,1,185
11213471,The Dell Dardanup,58413873,Dell,,DARDANUP,-33.43845,115.73529,Entire home/apt,250,2,16,2020-01-05,0.39,1,353
11216646,OBC11 · Ocean Beach Chalet 11,35596572,Sharlene,,DANDARAGAN,-30.297,115.04272,Entire home/apt,170,2,70,2020-03-02,1.41,12,346
11217048,The Ozzie Caravan,1239369,Ned,,CAPEL,-33.4512,115.58952,Entire home/apt,48,2,21,2020-03-02,0.44,2,172
11227390,SIMOS · Simo's Place,35596572,Sharlene,,DANDARAGAN,-30.29997,115.04366,Entire home/apt,220,2,9,2020-01-05,0.22,12,325
11228398,Nice room in a new house,23925497,Mike,,STIRLING,-31.86522,115.83707,Private room,351,1,1,2017-02-27,0.03,1,89
11230271,"Apt. 7, Cottesloe Waters Views",15106233,Bettye,,COTTESLOE,-32.00955,115.75444,Entire home/apt,89,7,23,2020-01-10,0.76,2,343
11234021,Modern Chic Apartment-Immaculate,58566032,Damian & Carmen,,STIRLING,-31.84752,115.78115,Entire home/apt,110,3,30,2020-03-03,0.66,1,335
11234025,Sunny Palm Beach holiday home Sleeps 7-8,58565692,Carolyn,,ROCKINGHAM,-32.27716,115.71834,Entire home/apt,160,7,11,2019-12-27,0.22,1,276
11234321,FLOREAT CLOSE TO BEACH AND CBD,20093653,Christine,,NEDLANDS,-31.94453,115.79897,Private room,69,2,88,2020-02-18,1.80,1,321
11244990,Renovated On The Hill Mandurah Water Views,47817730,Dudley,,MANDURAH,-32.52426,115.70822,Entire home/apt,110,2,13,2020-03-02,0.38,1,363
11245211,Highgate townhouse - quiet inner-city living,49322012,Allan,,VINCENT,-31.94045,115.8718,Entire home/apt,102,2,219,2020-03-10,4.68,1,328
11245777,VERY FRIENDLY HAPPY HOME,40919675,Rhonda,,STIRLING,-31.8983,115.88223,Private room,170,52,0,,,2,365
11247450,Wittecarra  Beach House,58674596,Sarah,,NORTHAMPTON,-27.74393,114.14413,Entire home/apt,250,2,22,2020-01-28,0.52,1,282
11248645,Red Anchor Studio Esperance,58684707,Elisa,,ESPERANCE,-33.86274,121.89153,Entire home/apt,124,2,156,2020-03-02,3.23,3,244
11249964,Modern  apartment near Swan Valley,57969212,Tanu,,SWAN,-31.79066,115.96089,Entire home/apt,99,1,74,2019-01-26,1.50,3,0
11251305,Up Market Freo Home 4x2.5. Lap Pool,58699525,Danny,,EAST FREMANTLE,-32.04717,115.76117,Entire home/apt,349,3,0,,,1,0
11257928,The Mariner on the Beachfront,58753331,Lesley,,NEDLANDS,-31.98198,115.75302,Entire home/apt,250,5,27,2020-02-05,0.82,2,317
11263584,1 queen bed 1 bath,58800514,Toni,,WANNEROO,-31.83117,115.84446,Private room,120,1,0,,,1,365
11265233,de Bernales walk,47539384,Julia,,COTTESLOE,-31.99432,115.75526,Entire home/apt,129,2,210,2020-03-02,4.46,2,319
11265577,Cosy Single Room with a Double Bed,17627052,Ludovic,,MOSMAN PARK,-32.00973,115.75807,Private room,31,1,13,2020-03-10,0.36,1,3
11267951,On Top Of The World,54907347,Caroline,,EAST FREMANTLE,-32.04388,115.75833,Entire home/apt,1260,7,25,2017-04-28,0.52,1,364
11268476,Just like a Resort Room Only,54814505,Dean,,BROOME,-17.95003,122.21664,Entire home/apt,225,2,2,2018-02-26,0.05,2,308
11283737,Cool East Fremantle Townhouse (3.5 Bedroom),7771970,Ben,,MELVILLE,-32.0309,115.77671,Entire home/apt,179,3,37,2020-03-11,0.81,1,224
11286777,Cozy single bedroom in Wembley,37455997,Lucia,,STIRLING,-31.92885,115.81401,Private room,40,1,0,,,1,0
11300622,Fabulous Central Location.,59062892,Terri,,FREMANTLE,-32.05289,115.74495,Entire home/apt,120,3,136,2020-01-27,2.79,1,338
11302672,Beachside Bliss,59079939,Rachel,,BUSSELTON,-33.65786,115.26084,Entire home/apt,351,2,37,2020-01-27,0.79,1,290
11302736,Historic Fremantle Colonial Cottages,59099182,Fremantle YHA Cottages,,FREMANTLE,-32.05513,115.75353,Entire home/apt,191,1,74,2020-03-01,1.54,1,282
11303495,Gorgeous Town house in North Freman,59087048,Sacha,,FREMANTLE,-32.0375,115.75537,Entire home/apt,129,1,1,2016-04-05,0.02,1,0
11305924,Single bed room in new house,20590608,Ryan,,CANNING,-32.03111,115.93387,Private room,36,2,0,,,1,0
11307511,VicPark Home - 10 min bus to Perth CBD,41336212,Simon,,VICTORIA PARK,-31.97626,115.88547,Entire home/apt,150,3,11,2018-11-01,0.46,4,0
11310627,Thomas Place,15360130,Davinia,,BUSSELTON,-33.65068,115.3356,Entire home/apt,150,1,60,2020-02-29,1.26,78,284
11312611,Down South - A Cosy Margaret River Beach House,1583481,Jodie,,AUGUSTA-MARGARET RIVER,-33.98565,114.99402,Entire home/apt,160,2,66,2020-03-05,2.61,1,14
11326932,Burswood 1 bedroom apartment with good balcony,6022054,Susie,,VICTORIA PARK,-31.97014,115.89767,Entire home/apt,86,3,62,2020-01-27,1.28,4,270
11327247,OCEANVIEW  Apartment,26023937,Kerri,,ROCKINGHAM,-32.27484,115.73059,Entire home/apt,90,7,38,2020-03-14,0.90,1,260
11327447,Turner Suite - Haven on the Park,55457212,Ken,,VINCENT,-31.94144,115.87576,Entire home/apt,124,2,5,2019-12-06,0.15,2,74
11328135,"Coral Coast Sunset Deck, Pt Denison",47633756,Julie,,IRWIN,-29.2691,114.92298,Entire home/apt,160,2,32,2020-01-10,0.68,2,329
11329273,Sea Shells Sorrento,11462886,Rod And Leonie,,JOONDALUP,-31.82923,115.75144,Entire home/apt,90,5,31,2020-03-08,2.18,1,269
11329301,BYO Neighbours! book my 2 spaces!,8867000,Rhonda,,STIRLING,-31.88645,115.76155,Entire home/apt,380,3,5,2019-11-25,0.11,3,23
11343299,Town Beach 100 metres/Walk to town,59381849,Jen & Judd,,MANDURAH,-32.5204,115.72606,Entire home/apt,499,2,0,,,4,0
11344394,Luxury Character Home,15760554,Charles,,VICTORIA PARK,-31.99101,115.89943,Private room,50,1,41,2020-03-09,0.92,3,227
11344673,Spacious & Convenient,59395332,Roy,,ROCKINGHAM,-32.32318,115.76052,Private room,40,1,159,2020-03-09,3.25,1,360
11346506,Beautiful New Renovated Garden Villa/Apartment,59413184,Karen,,CAMBRIDGE,-31.96004,115.77177,Entire home/apt,68,1,53,2020-03-13,1.08,2,323
11361884,Serenity Cottage at Sanctuary on Avon,34492180,Deborah,,TOODYAY,-31.52606,116.41917,Entire home/apt,95,1,135,2020-03-02,2.99,1,338
11366468,Barefoot Beach House Windy Harbour,52506234,Ian & Lucia,,MANJIMUP,-34.77901,116.07597,Entire home/apt,124,2,32,2020-02-23,0.72,1,287
11378111,"Convenient, trendy 2x2 + pool",56567786,Jon,,SUBIACO,-31.96161,115.81929,Entire home/apt,90,5,1,2016-04-18,0.02,1,0
11379236,Kindlewood Cottage near the beach,26909736,Steve,,ESPERANCE,-33.83311,121.91663,Entire home/apt,142,2,70,2020-03-08,2.53,2,48
11380046,one38 Stylish Executive Villa,1076100,Annika,,FREMANTLE,-32.03422,115.7566,Entire home/apt,150,3,28,2020-03-11,0.65,1,342
11380861,Down South Autumn Escape at The Sandcastle,59680498,Jojo,,AUGUSTA-MARGARET RIVER,-33.95263,115.07663,Entire home/apt,220,2,245,2020-03-08,4.97,1,76
11383268,Garden Studio,26909736,Steve,,ESPERANCE,-33.8333,121.91617,Entire home/apt,110,2,142,2020-03-06,2.91,2,15
11395533,Deluxe Accommodation at the right price,59793504,Ric,,STIRLING,-31.85223,115.8721,Private room,55,2,17,2018-11-04,0.50,1,0
11398588,Open sunny well appointed apartment,29189340,Vino,,VINCENT,-31.9411,115.85476,Entire home/apt,124,3,0,,,1,0
11399294,HOPETOUN CHALET,58413020,Gil,,RAVENSTHORPE,-33.94623,120.12632,Entire home/apt,124,1,44,2020-03-01,1.05,1,351
11402635,Fremantle Arty-Eco Home near Rottnest & Hospital,9838685,Tineke,,FREMANTLE,-32.06961,115.77668,Entire home/apt,153,1,96,2020-01-27,2.02,5,297
11402938,"swan view, Close to hills and park",57980034,Lin,,SWAN,-31.88086,116.03633,Private room,45,3,0,,,1,181
11404939,The Log Cabin -Red Robin Room,44843350,Geri,,MANJIMUP,-34.44189,116.04048,Private room,141,1,140,2020-03-02,2.89,2,348
11405127,Modern Townhouse in the Park,53117931,Michelle,,VICTORIA PARK,-31.97229,115.892,Entire home/apt,95,3,16,2017-02-01,0.33,1,0
11405197,Waldorf Apartment,3445475,Lee-Mark,,PERTH,-31.95515,115.85184,Entire home/apt,136,33,0,,,1,179
11405267,Home away from home!!!,59871624,Wayne And Deb,,WANNEROO,-31.72609,115.80065,Entire home/apt,174,7,18,2019-11-04,0.40,1,213
11418394,Sea and See,59960265,Debbie,,ALBANY,-35.01769,117.90678,Entire home/apt,100,1,218,2020-03-09,5.38,1,148
11421936,"Villa by Beach, Bars and Cafes!!!",26764816,Candice,,STIRLING,-31.89579,115.75757,Entire home/apt,69,2,124,2020-02-03,2.54,1,293
11422504,No Dam Worries Studio,59998774,Keith & Janet,,BRIDGETOWN-GREENBUSHES,-33.96282,116.16385,Entire home/apt,124,1,68,2020-02-02,1.39,1,360
11422596,"""Edgewater"" on Quindalup Beachfront",34983497,Rebecca,,BUSSELTON,-33.63499,115.1561,Entire home/apt,301,2,39,2020-02-16,0.80,18,297
11423450,Chilled unit on Scarborough dunes. Amazing views,44790242,Andrew,,STIRLING,-31.90598,115.75956,Entire home/apt,120,2,4,2020-01-05,0.36,1,26
11423825,Glauders Cottage,60009456,Jan,,MANJIMUP,-34.48488,116.05022,Entire home/apt,301,2,40,2020-02-09,0.83,1,263
11424266,"Harwood's Cottage, ""The Old Barn""",60012486,Norma,,BUSSELTON,-33.63599,115.14534,Entire home/apt,170,2,317,2020-03-02,6.50,2,62
11426327,Beach Break on Scarborough Beach - Sandcastles Apt,53267462,Beverley,,STIRLING,-31.89605,115.75694,Entire home/apt,389,4,63,2020-02-22,1.36,2,251
11442208,Parkside Suite - Haven on the Park,55457212,Ken,,VINCENT,-31.94169,115.87392,Hotel room,141,2,1,2017-07-04,0.03,2,71
11444073,New -Vintage Freo Summer Getaway,36384785,Leticia And Eamon,,FREMANTLE,-32.04686,115.75805,Entire home/apt,141,3,4,2017-01-21,0.10,1,0
11448636,Lilli Pilli Dunsborough's Fun Pad,27883089,Karl,,BUSSELTON,-33.6081,115.101,Entire home/apt,425,3,41,2020-03-02,0.92,1,256
11462681,Martins De La Mer,60292317,Caroline,,ESPERANCE,-33.8807,121.86071,Entire home/apt,145,2,206,2020-03-02,4.33,1,330
11463302,Dolphin Suite,60298379,Julie,,BUSSELTON,-33.63714,115.02846,Entire home/apt,141,2,256,2020-03-13,5.19,1,283
11479473,温馨舒适 宽敞明亮,60413442,Amy,,SWAN,-31.87682,116.01199,Private room,19,60,0,,,1,0
11481349,Cheap room for budget travelers :),60430106,Luke,,VINCENT,-31.93495,115.85177,Shared room,24,1,0,,,1,0
11483546,Quaint & Charming room.,31943654,Drew,,STIRLING,-31.88644,115.85028,Private room,40,2,0,,,1,0
11497861,A comfortable home on large block.,15504034,Alan,,KATANNING,-33.68451,117.56449,Entire home/apt,220,2,18,2020-02-07,0.42,2,359
11498431,Walpole Lodge,60559302,Steele,,MANJIMUP,-34.97724,116.73499,Private room,451,3,4,2017-11-26,0.09,1,194
11512836,Yallingup Beach Escape,10038441,Katie,,BUSSELTON,-33.64016,115.02766,Entire home/apt,199,2,163,2020-03-13,3.42,1,247
11513149,Whalers Cove Villas - Villa William Tell,35756544,Tony,,BUSSELTON,-33.61072,115.1075,Entire home/apt,279,2,35,2019-11-15,0.93,1,149
11517282,Beautifully renovated character house near CBD,8033701,David,,SUBIACO,-31.98658,115.81686,Entire home/apt,150,3,0,,,1,0
11521593,Footprints in the Sand - Central Busselton,60742265,Leanne,,BUSSELTON,-33.64971,115.35421,Entire home/apt,129,2,15,2020-02-16,0.62,1,305
11521813,Resort style 8 min from everything,57113381,Silvia & Mario,,STIRLING,-31.89616,115.82322,Entire home/apt,208,2,194,2020-02-29,3.99,1,292
11532643,Hampshire Farmhouse Southern Forests WA,60828189,Belinda,,MANJIMUP,-34.35495,116.25177,Entire home/apt,241,2,217,2020-03-08,4.43,1,332
11532680,Queen Room,48939744,Jon,,PERTH,-31.95459,115.86235,Hotel room,99,1,6,2020-01-22,0.47,8,321
11533763,Spacious private unit,47895140,Neeka,,SOUTH PERTH,-31.97989,115.86886,Entire home/apt,105,2,8,2016-06-20,0.17,1,0
11534846,Comfy Lodge 3 BR/4 beds - Willetton,60849538,Samuel,,CANNING,-32.06293,115.89277,Entire home/apt,90,3,22,2020-02-06,0.48,1,339
11535050,Harbour View House,60851457,Con,,ESPERANCE,-33.86768,121.88335,Entire home/apt,301,2,30,2020-03-03,0.71,1,344
11535116,Fremantle Tce walk to beach & cafe strip 3min,17579312,Short Rental Perth Larissa,,FREMANTLE,-32.06115,115.75192,Entire home/apt,124,2,49,2020-03-05,1.06,13,267
11536198,Private farm house,60859058,Nancy,,MUKINBUDIN,-30.46378,118.16386,Entire home/apt,15,1,0,,,1,0
11539039,Dwellingup Bush Retreat,60875984,Wendy,,MURRAY,-32.70889,116.04972,Entire home/apt,191,2,55,2020-02-09,1.17,1,359
11540028,Mindarie Beach House,60882211,Steve,,WANNEROO,-31.67789,115.70355,Entire home/apt,99,3,36,2019-11-04,0.77,1,327
11541359,"RETREAT 67  ""The Perfect Getaway""",29436780,Karen,,BUSSELTON,-33.67736,115.07732,Entire home/apt,499,2,42,2020-03-02,0.88,1,147
11555012,Luxurious Fully Furnished Unit #5,18182577,Kalistah,,ARMADALE,-32.11543,115.99016,Entire home/apt,155,3,8,2018-01-06,0.17,2,13
11555407,Charming vintage home,7716787,Madelaine,,CLAREMONT,-31.97947,115.79025,Entire home/apt,129,14,1,2017-01-17,0.03,1,0
11557490,"HOUSESHARE, LONG TERM",26258693,Penny,,NEDLANDS,-31.96789,115.79521,Private room,53,90,0,,,1,91
11572359,Lovely Cottage in  Guildford,61151298,Veronica,,SWAN,-31.90289,115.96809,Private room,150,1,0,,,1,363
11574374,Private room (QB) near CBD and Fremantle,61172321,Ludmila,,MELVILLE,-32.05439,115.80018,Private room,44,1,6,2017-04-11,0.12,1,0
11576946,The Subiaco House,61196310,Greg,,SUBIACO,-31.95668,115.82041,Entire home/apt,187,7,0,,,1,0
11578775,Maylands Townhouse! Just 5km to CBD,61209565,Andrew,,BAYSWATER,-31.92785,115.89113,Entire home/apt,141,2,119,2018-10-01,2.49,1,0
11580305,WALNUT COTTAGE -  pet friendly with country vistas,40000631,Alison,,BRIDGETOWN-GREENBUSHES,-33.96152,116.14494,Entire home/apt,155,2,21,2020-02-26,0.45,24,334
11580515,"Private, Spacious 1 Bed Flat",61223089,Kerry,,CANNING,-32.09091,115.90952,Entire home/apt,74,2,69,2020-02-21,1.43,1,132
11592630,Room for rent. suitable for 20-30yo,61322263,Chase,,SWAN,-31.82035,115.96437,Private room,24,3,2,2016-05-25,0.04,1,0
11593824,Ground Floor at Rocky Bay Stay,61334343,Merle,,FREMANTLE,-32.0236,115.75673,Private room,150,2,21,2019-10-08,0.45,1,351
11595310,EcoValley Retreat Esperance -Unit 1,58964957,EcoValley,,ESPERANCE,-33.84625,121.86415,Entire home/apt,129,2,22,2020-02-05,0.49,2,321
11599162,Master Room with Private Ensuite,61371055,Eric,,MELVILLE,-32.0306,115.80884,Private room,29,3,2,2016-09-06,0.04,1,0
11611334,The Bothy,16130010,Dorothy,,ESPERANCE,-33.80505,121.86539,Entire home/apt,92,2,33,2020-03-15,0.68,1,74
11613308,Bay Vista,61486920,Kathy & Michael,,AUGUSTA-MARGARET RIVER,-33.8661,114.99162,Private room,110,1,9,2016-09-29,0.19,1,0
11625705,Cottesloe Beach lifestyle,36129879,Ian And Liz,,COTTESLOE,-32.00414,115.75282,Entire home/apt,141,2,101,2020-03-04,2.07,1,317
11626341,"Holiday House Sleeps 9, w/Pool",61590257,Deb,,KALAMUNDA,-31.9549,116.02536,Entire home/apt,170,2,0,,,1,0
11626553,Spacious 4 bed Ex Display home - inc free wi fi,61592148,Sara,,ARMADALE,-32.11837,115.91753,Entire home/apt,195,2,86,2020-02-06,1.85,1,345
11627040,Longboard View Beach House,61597369,Gemma,,MANDURAH,-32.59157,115.64068,Entire home/apt,401,2,7,2020-03-09,0.24,1,335
11627939,ANNI DOMEK (Anna's Cottage),44411791,Graham,,MANJIMUP,-34.9776,116.72791,Private room,120,2,135,2019-12-26,2.93,1,359
11641755,Shimmy Shack,21026923,Jane,,MANDURAH,-32.63377,115.64454,Entire home/apt,120,2,25,2020-01-24,0.53,1,357
11642400,Fawkes House Country Spa Retreat,26271989,Caroline,,KALAMUNDA,-32.01802,116.1025,Entire home/apt,250,1,4,2020-01-27,0.21,1,364
11642403,Floreat House w/Pool. Designer bathrooms/kitchen.,22107698,Jenny,,CAMBRIDGE,-31.93909,115.79543,Entire home/apt,229,5,4,2020-01-06,0.10,1,133
11642675,Winter Creek Guest Room,57373924,Helen,,AUGUSTA-MARGARET RIVER,-33.9518,115.02312,Entire home/apt,110,2,226,2020-03-13,4.65,1,63
11645652,The Tree House Denmark,40983555,Michael,,DENMARK,-34.98438,117.34498,Entire home/apt,225,2,119,2020-02-25,2.45,2,305
11646356,Bedroom with own bathroom,43992331,Donna,,IRWIN,-29.23446,114.93095,Private room,69,1,6,2020-01-01,0.13,2,9
11652047,Couch available,8413240,Tim,,VICTORIA PARK,-31.98344,115.91692,Shared room,60,1,0,,,1,364
11657851,Great renovated unit close to city,58302171,Gavin,,CAMBRIDGE,-31.94085,115.83682,Entire home/apt,95,120,0,,,1,304
11658824,Broadwater Busselton ExecutiveVilla,61873343,Svetlana,,BUSSELTON,-33.6594,115.27861,Entire home/apt,210,3,15,2020-02-29,0.33,1,315
11668078,"Carine - Comfortable home, sleeps 6",60058615,Lloyd,,STIRLING,-31.85459,115.79413,Entire home/apt,107,3,36,2020-02-29,0.74,1,198
11678918,Double room in a sunny beach house,3575893,Cat,,STIRLING,-31.89682,115.76253,Private room,68,1,3,2016-06-13,0.06,1,0
11679138,Richmond Circus (FremantleHolidays),62032526,Fremantle Holidays Pty Ltd,,EAST FREMANTLE,-32.04705,115.76603,Entire home/apt,129,4,29,2020-02-26,0.83,1,329
11682103,The Lake House - Mandurah,51703952,Pat And Bonnie,,MANDURAH,-32.52811,115.72868,Entire home/apt,120,2,95,2019-09-30,1.97,1,1
11682114,Cottage With Views Over The Park,10066259,Ryan,,BAYSWATER,-31.92622,115.88715,Private room,32,2,10,2016-08-08,0.21,1,0
11684138,Cottesloe - fantastic family retreat,26177539,Geoff,,COTTESLOE,-31.99117,115.76287,Entire home/apt,351,5,10,2020-02-04,0.26,1,108
